Content Load,Page Load,Blocked,DNS,Connect,Send,Wait,Receive,Body Size Request,Body Size Response,Header Size Request,Header Size Response,Total Size Request,Total Size Response,Total HTTP Timings
CL07_3812_4813,PL01_below_648,43,0,0,0,187,0,0,10967,1020,491,TRTS05_925_1189,TRES04_9486_12576,THTTP02_177_412
CL09_6084_7536,PL01_below_648,174,0,0,0,101,0,0,10972,1022,491,TRTS05_925_1189,TRES04_9486_12576,THTTP02_177_412
CL07_3812_4813,PL01_below_648,281,0,0,0,106,0,0,10975,1022,491,TRTS05_925_1189,TRES04_9486_12576,THTTP02_177_412
CL09_6084_7536,PL01_below_648,8,0,0,0,70,12,0,10960,1022,491,TRTS05_925_1189,TRES04_9486_12576,THTTP01_below_177
CL08_4813_6084,PL01_below_648,4,0,0,0,69,12,0,11052,1022,491,TRTS05_925_1189,TRES04_9486_12576,THTTP01_below_177
CL08_4813_6084,PL01_below_648,104,0,0,0,152,0,0,11001,1022,491,TRTS05_925_1189,TRES04_9486_12576,THTTP02_177_412
CL04_1833_2430,PL04_2484_3223,154,0,0,0,70,1,0,0,284,502,TRTS01_below_426,TRES01_below_2559,THTTP02_177_412
CL02_535_1268,PL02_648_1691,5,0,0,0,115,1,0,1263,673,269,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,3,0,0,0,103,1,61,0,681,367,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL02_648_1691,13,0,0,0,117,0,0,0,288,494,TRTS01_below_426,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL03_1691_2484,6,0,0,0,165,522,0,18332,1045,697,TRTS05_925_1189,TRES07_17040_21342,THTTP04_626_859
CL02_535_1268,PL03_1691_2484,5,0,0,0,155,834,0,18309,1230,711,TRTS06_1189_1486,TRES07_17040_21342,THTTP05_859_1130
CL01_below_535,PL01_below_648,9,0,0,0,3,0,0,0,544,0,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL05_3223_4071,405,0,0,0,113,11,0,4774,535,322,TRTS02_426_573,TRES02_2559_6035,THTTP03_412_626
CL01_below_535,PL01_below_648,5,0,0,0,108,3,0,1263,673,269,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL04_2484_3223,53,0,0,0,109,0,61,0,681,367,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL02_648_1691,7,0,0,0,162,8,0,3464,758,269,TRTS04_737_925,TRES02_2559_6035,THTTP02_177_412
CL04_1833_2430,PL09_9947_14346,0,0,0,0,7,0,0,0,290,111,TRTS01_below_426,TRES01_below_2559,THTTP01_below_177
CL06_3062_3812,PL06_4071_5255,30,0,0,0,119,0,0,0,811,1274,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,0,0,0,0,14,0,0,0,965,269,TRTS05_925_1189,TRES01_below_2559,THTTP01_below_177
CL05_2430_3062,PL10_14346_up,0,0,0,0,16,0,0,0,290,111,TRTS01_below_426,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,0,0,0,0,60,0,0,0,965,269,TRTS05_925_1189,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL06_4071_5255,0,0,0,0,179,0,0,0,793,216,TRTS04_737_925,TRES01_below_2559,THTTP02_177_412
CL02_535_1268,PL03_1691_2484,192,0,0,0,143,439,0,17466,1112,263,TRTS05_925_1189,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,3,0,0,0,82,2,0,285,1361,302,TRTS06_1189_1486,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,2,0,0,0,280,3,177,5032,768,315,TRTS05_925_1189,TRES02_2559_6035,THTTP02_177_412
CL04_1833_2430,PL08_7017_9947,0,0,0,0,7,0,0,0,290,111,TRTS01_below_426,TRES01_below_2559,THTTP01_below_177
CL10_7536_up,PL09_9947_14346,0,0,0,0,27,0,0,0,371,1200,TRTS01_below_426,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL10_14346_up,118,0,0,0,69,66,0,16666,392,463,TRTS01_below_426,TRES07_17040_21342,THTTP02_177_412
CL01_below_535,PL01_below_648,359,0,0,0,196,0,0,16666,392,464,TRTS01_below_426,TRES07_17040_21342,THTTP03_412_626
CL05_2430_3062,PL01_below_648,116,0,0,0,76,72,0,16666,392,464,TRTS01_below_426,TRES07_17040_21342,THTTP02_177_412
CL10_7536_up,PL08_7017_9947,143,0,0,0,94,44,0,14841,284,343,TRTS01_below_426,TRES06_14735_17040,THTTP02_177_412
CL02_535_1268,PL03_1691_2484,3,0,0,0,48,16,0,10641,623,269,TRTS03_573_737,TRES04_9486_12576,THTTP01_below_177
CL07_3812_4813,PL07_5255_7017,46,0,0,0,67,54,0,17771,769,238,TRTS04_737_925,TRES07_17040_21342,THTTP01_below_177
CL03_1268_1833,PL02_648_1691,124,0,0,0,196,6,0,7659,403,443,TRTS01_below_426,TRES03_6035_9486,THTTP02_177_412
CL03_1268_1833,PL02_648_1691,3,0,0,0,183,12,0,7659,403,437,TRTS01_below_426,TRES03_6035_9486,THTTP02_177_412
CL04_1833_2430,PL03_1691_2484,3,0,0,0,214,3,0,6416,403,447,TRTS01_below_426,TRES03_6035_9486,THTTP02_177_412
CL02_535_1268,PL02_648_1691,4,0,0,0,194,6,0,6296,398,447,TRTS01_below_426,TRES03_6035_9486,THTTP02_177_412
CL03_1268_1833,PL03_1691_2484,12,0,0,0,194,2,0,6734,414,447,TRTS01_below_426,TRES03_6035_9486,THTTP02_177_412
CL02_535_1268,PL02_648_1691,160,0,0,0,173,4,0,6296,398,447,TRTS01_below_426,TRES03_6035_9486,THTTP02_177_412
CL03_1268_1833,PL02_648_1691,3,0,0,0,190,4,0,7190,398,447,TRTS01_below_426,TRES03_6035_9486,THTTP02_177_412
CL02_535_1268,PL02_648_1691,3,0,0,0,185,6,0,6296,398,447,TRTS01_below_426,TRES03_6035_9486,THTTP02_177_412
CL03_1268_1833,PL02_648_1691,4,0,0,0,198,5,0,7658,411,435,TRTS01_below_426,TRES03_6035_9486,THTTP02_177_412
CL04_1833_2430,PL03_1691_2484,149,0,0,0,174,17,15,7658,386,429,TRTS01_below_426,TRES03_6035_9486,THTTP02_177_412
CL03_1268_1833,PL02_648_1691,3,0,0,0,310,3,0,4215,391,447,TRTS01_below_426,TRES02_2559_6035,THTTP02_177_412
CL02_535_1268,PL01_below_648,431,0,0,0,197,0,0,767,341,258,TRTS01_below_426,TRES01_below_2559,THTTP04_626_859
CL04_1833_2430,PL10_14346_up,88,0,0,0,72,69,0,16665,376,463,TRTS01_below_426,TRES07_17040_21342,THTTP02_177_412
CL01_below_535,PL01_below_648,361,0,0,0,187,80,0,17435,392,461,TRTS01_below_426,TRES07_17040_21342,THTTP04_626_859
CL04_1833_2430,PL10_14346_up,0,0,0,0,15,0,0,0,290,111,TRTS01_below_426,TRES01_below_2559,THTTP01_below_177
CL07_3812_4813,PL07_5255_7017,0,0,0,0,369,0,0,0,331,384,TRTS01_below_426,TRES01_below_2559,THTTP02_177_412
CL05_2430_3062,PL05_3223_4071,4,0,0,0,71,70,0,17435,455,462,TRTS02_426_573,TRES07_17040_21342,THTTP01_below_177
CL03_1268_1833,PL04_2484_3223,4,0,0,0,126,0,0,0,531,355,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL02_648_1691,5,0,0,0,123,0,0,1279,673,269,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,12,0,0,0,122,0,61,0,681,374,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,4,0,0,0,121,2,0,3835,757,269,TRTS04_737_925,TRES02_2559_6035,THTTP01_below_177
CL01_below_535,PL02_648_1691,4,0,0,0,106,5,0,3704,757,269,TRTS04_737_925,TRES02_2559_6035,THTTP01_below_177
CL02_535_1268,PL03_1691_2484,0,0,0,0,70,0,0,0,965,269,TRTS05_925_1189,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,5,0,0,0,189,517,0,17884,1251,271,TRTS06_1189_1486,TRES07_17040_21342,THTTP04_626_859
CL08_4813_6084,PL08_7017_9947,8,0,0,0,154,0,0,233,1410,238,TRTS06_1189_1486,TRES01_below_2559,THTTP01_below_177
CL06_3062_3812,PL05_3223_4071,180,0,0,0,605,399,0,22915,598,491,TRTS03_573_737,TRES08_21342_27797,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,6,0,0,0,140,0,652,2187,765,269,TRTS06_1189_1486,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,6,0,0,0,177,4,0,5957,730,269,TRTS03_573_737,TRES03_6035_9486,THTTP02_177_412
CL02_535_1268,PL03_1691_2484,4,0,0,0,192,3,0,6799,730,269,TRTS03_573_737,TRES03_6035_9486,THTTP02_177_412
CL01_below_535,PL01_below_648,7,0,0,0,66,26,0,31436,487,313,TRTS02_426_573,TRES09_27797_36658,THTTP01_below_177
CL01_below_535,PL01_below_648,7,0,0,0,307,12,0,0,891,1251,TRTS04_737_925,TRES01_below_2559,THTTP02_177_412
CL04_1833_2430,PL04_2484_3223,31,0,0,0,283,266,0,43825,1008,1251,TRTS05_925_1189,TRES10_36658_up,THTTP03_412_626
CL07_3812_4813,PL07_5255_7017,4,0,0,0,238,134,0,16734,703,548,TRTS03_573_737,TRES07_17040_21342,THTTP02_177_412
CL08_4813_6084,PL08_7017_9947,8,0,0,0,1107,0,0,20,695,723,TRTS03_573_737,TRES01_below_2559,THTTP05_859_1130
CL08_4813_6084,PL09_9947_14346,142,0,0,0,227,0,0,388,386,336,TRTS01_below_426,TRES01_below_2559,THTTP02_177_412
CL02_535_1268,PL02_648_1691,24,0,0,0,91,429,0,17733,333,605,TRTS01_below_426,TRES07_17040_21342,THTTP03_412_626
CL04_1833_2430,PL04_2484_3223,3,0,0,0,86,1,0,227,637,252,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL06_4071_5255,6,0,0,0,124,12,0,5122,526,399,TRTS02_426_573,TRES02_2559_6035,THTTP01_below_177
CL04_1833_2430,PL05_3223_4071,98,0,0,0,394,18,0,4743,417,399,TRTS01_below_426,TRES02_2559_6035,THTTP03_412_626
CL09_6084_7536,PL01_below_648,11,0,0,0,32,52,0,40480,854,307,TRTS04_737_925,TRES10_36658_up,THTTP01_below_177
CL07_3812_4813,PL07_5255_7017,3,0,0,0,218,13,0,4748,417,399,TRTS01_below_426,TRES02_2559_6035,THTTP02_177_412
CL03_1268_1833,PL03_1691_2484,15,0,0,0,111,436,0,18893,481,263,TRTS02_426_573,TRES07_17040_21342,THTTP03_412_626
CL02_535_1268,PL02_648_1691,9,0,0,0,108,321,0,18878,628,263,TRTS03_573_737,TRES07_17040_21342,THTTP03_412_626
CL05_2430_3062,PL07_5255_7017,5,0,0,0,83,1,0,336,814,361,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL04_2484_3223,4,0,0,0,412,0,0,8302,2057,1040,TRTS09_2020_3101,TRES03_6035_9486,THTTP03_412_626
CL01_below_535,PL02_648_1691,0,0,0,0,20,0,0,0,481,226,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL05_2430_3062,PL06_4071_5255,16,0,0,0,74,0,0,232,710,257,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL05_3223_4071,5,0,0,0,125,88,0,22365,539,423,TRTS02_426_573,TRES08_21342_27797,THTTP02_177_412
CL07_3812_4813,PL07_5255_7017,444,0,0,0,1854,87,1189,23333,550,424,TRTS08_1724_2020,TRES08_21342_27797,THTTP09_2111_2660
CL03_1268_1833,PL04_2484_3223,9,0,0,0,58,11,0,4739,373,463,TRTS01_below_426,TRES02_2559_6035,THTTP01_below_177
CL02_535_1268,PL03_1691_2484,5,0,0,0,138,13,0,5388,534,399,TRTS02_426_573,TRES02_2559_6035,THTTP01_below_177
CL02_535_1268,PL03_1691_2484,36,0,0,0,60,12,0,4736,462,399,TRTS02_426_573,TRES02_2559_6035,THTTP01_below_177
CL02_535_1268,PL02_648_1691,11,0,0,1,100,444,0,20697,472,407,TRTS02_426_573,TRES07_17040_21342,THTTP03_412_626
CL05_2430_3062,PL07_5255_7017,10,0,0,0,73,0,0,225,629,394,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,4,0,0,0,99,410,0,18043,469,407,TRTS02_426_573,TRES07_17040_21342,THTTP03_412_626
CL10_7536_up,PL10_14346_up,96,0,0,0,23,42,0,41469,854,307,TRTS04_737_925,TRES10_36658_up,THTTP01_below_177
CL04_1833_2430,PL05_3223_4071,10,0,0,0,37,50,0,19648,441,207,TRTS02_426_573,TRES07_17040_21342,THTTP01_below_177
CL06_3062_3812,PL06_4071_5255,6,0,0,0,491,19,0,4680,425,399,TRTS01_below_426,TRES02_2559_6035,THTTP03_412_626
CL02_535_1268,PL03_1691_2484,5,0,0,0,262,16,0,5329,534,399,TRTS02_426_573,TRES02_2559_6035,THTTP02_177_412
CL03_1268_1833,PL03_1691_2484,66,0,0,0,414,16,0,4680,462,399,TRTS02_426_573,TRES02_2559_6035,THTTP03_412_626
CL10_7536_up,PL10_14346_up,50,0,0,1,19,43,0,41990,854,305,TRTS04_737_925,TRES10_36658_up,THTTP01_below_177
CL04_1833_2430,PL06_4071_5255,10,0,0,0,16,52,0,19563,441,207,TRTS02_426_573,TRES07_17040_21342,THTTP01_below_177
CL02_535_1268,PL03_1691_2484,6,0,0,0,184,489,0,18171,469,407,TRTS02_426_573,TRES07_17040_21342,THTTP04_626_859
CL01_below_535,PL01_below_648,71,0,0,0,71,0,0,0,1447,0,TRTS06_1189_1486,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL04_2484_3223,207,0,0,0,68,205,0,19411,441,206,TRTS02_426_573,TRES07_17040_21342,THTTP03_412_626
CL03_1268_1833,PL04_2484_3223,4,0,0,0,443,85,0,4724,382,463,TRTS01_below_426,TRES02_2559_6035,THTTP03_412_626
CL02_535_1268,PL04_2484_3223,6,0,0,0,210,86,0,5296,535,399,TRTS02_426_573,TRES02_2559_6035,THTTP02_177_412
CL03_1268_1833,PL03_1691_2484,82,0,0,0,579,82,0,4724,463,399,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL03_1268_1833,PL04_2484_3223,3,0,0,0,162,88,0,6630,535,399,TRTS02_426_573,TRES03_6035_9486,THTTP02_177_412
CL03_1268_1833,PL03_1691_2484,82,0,0,0,467,82,0,4727,463,399,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL03_1268_1833,PL03_1691_2484,95,0,0,0,63,13,0,4744,426,399,TRTS02_426_573,TRES02_2559_6035,THTTP01_below_177
CL06_3062_3812,PL07_5255_7017,274,0,0,0,216,72,316,11990,1968,405,TRTS09_2020_3101,TRES04_9486_12576,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,258,0,0,0,177,0,278,0,489,300,TRTS04_737_925,TRES01_below_2559,THTTP03_412_626
CL02_535_1268,PL02_648_1691,3,0,0,0,179,375,0,41551,452,626,TRTS02_426_573,TRES10_36658_up,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,6,0,0,0,199,177,0,18300,450,212,TRTS02_426_573,TRES07_17040_21342,THTTP02_177_412
CL03_1268_1833,PL03_1691_2484,6,0,0,0,170,172,0,16514,447,212,TRTS02_426_573,TRES06_14735_17040,THTTP02_177_412
CL05_2430_3062,PL05_3223_4071,2,0,0,0,1664,0,53,0,439,397,TRTS02_426_573,TRES01_below_2559,THTTP07_1411_1740
CL05_2430_3062,PL05_3223_4071,3,0,0,0,219,0,0,0,504,265,TRTS02_426_573,TRES01_below_2559,THTTP02_177_412
CL08_4813_6084,PL07_5255_7017,578,0,0,0,327,1,96,0,529,310,TRTS03_573_737,TRES01_below_2559,THTTP05_859_1130
CL06_3062_3812,PL07_5255_7017,3,0,0,0,1593,0,53,0,584,438,TRTS03_573_737,TRES01_below_2559,THTTP07_1411_1740
CL04_1833_2430,PL05_3223_4071,3,0,0,0,160,0,0,13933,1907,323,TRTS08_1724_2020,TRES05_12576_14735,THTTP01_below_177
CL06_3062_3812,PL07_5255_7017,45,0,0,1,1570,12,0,14221,1889,323,TRTS08_1724_2020,TRES05_12576_14735,THTTP07_1411_1740
CL05_2430_3062,PL06_4071_5255,9,0,0,0,440,1,0,14178,1906,323,TRTS08_1724_2020,TRES05_12576_14735,THTTP03_412_626
CL02_535_1268,PL02_648_1691,3,0,0,0,94,0,0,221,472,323,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL03_1691_2484,4,0,0,0,152,858,0,17519,701,271,TRTS03_573_737,TRES07_17040_21342,THTTP05_859_1130
CL02_535_1268,PL02_648_1691,6,0,0,0,154,691,0,18449,803,271,TRTS04_737_925,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL08_7017_9947,159,0,0,0,115,0,0,280,665,314,TRTS03_573_737,TRES01_below_2559,THTTP02_177_412
CL05_2430_3062,PL07_5255_7017,7,0,0,0,361,0,0,319,496,509,TRTS02_426_573,TRES01_below_2559,THTTP02_177_412
CL04_1833_2430,PL07_5255_7017,3,0,0,0,170,1,0,219,710,396,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL07_5255_7017,389,0,0,0,365,89,0,21284,323,340,TRTS01_below_426,TRES08_21342_27797,THTTP04_626_859
CL02_535_1268,PL02_648_1691,342,0,0,0,375,0,0,1011,333,338,TRTS01_below_426,TRES01_below_2559,THTTP04_626_859
CL02_535_1268,PL06_4071_5255,21,0,0,0,385,10,0,8941,333,339,TRTS01_below_426,TRES03_6035_9486,THTTP03_412_626
CL02_535_1268,PL03_1691_2484,4,0,0,0,117,0,0,316,493,506,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL08_4813_6084,PL09_9947_14346,3,0,0,0,176,1,0,233,721,410,TRTS03_573_737,TRES01_below_2559,THTTP02_177_412
CL03_1268_1833,PL03_1691_2484,5,0,0,0,124,3,0,309,486,499,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL09_6084_7536,PL08_7017_9947,6,0,0,0,165,2,0,237,726,414,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL07_3812_4813,PL10_14346_up,6,0,0,0,427,199,0,314,501,504,TRTS02_426_573,TRES01_below_2559,THTTP04_626_859
CL04_1833_2430,PL01_below_648,4,0,0,0,718,3,0,318,507,508,TRTS02_426_573,TRES01_below_2559,THTTP04_626_859
CL08_4813_6084,PL09_9947_14346,55,0,0,0,522,0,0,252,742,429,TRTS04_737_925,TRES01_below_2559,THTTP03_412_626
CL05_2430_3062,PL05_3223_4071,3,0,0,0,317,300,0,4322,593,178,TRTS03_573_737,TRES02_2559_6035,THTTP03_412_626
CL01_below_535,PL01_below_648,10,0,0,0,2,0,0,0,523,0,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL06_3062_3812,PL05_3223_4071,1344,0,0,0,164,1,0,334,523,524,TRTS02_426_573,TRES01_below_2559,THTTP07_1411_1740
CL01_below_535,PL02_648_1691,3,0,0,0,127,288,0,18017,745,415,TRTS04_737_925,TRES07_17040_21342,THTTP03_412_626
CL01_below_535,PL01_below_648,3,0,0,0,152,1,0,281,828,458,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,4,0,0,0,156,3,0,338,909,515,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,8,0,0,0,114,604,0,19326,903,415,TRTS04_737_925,TRES07_17040_21342,THTTP04_626_859
CL02_535_1268,PL02_648_1691,4,0,0,0,123,638,0,19255,1023,415,TRTS05_925_1189,TRES07_17040_21342,THTTP04_626_859
CL07_3812_4813,PL08_7017_9947,3,0,0,0,152,2,0,284,955,461,TRTS05_925_1189,TRES01_below_2559,THTTP01_below_177
CL06_3062_3812,PL08_7017_9947,539,0,0,0,313,0,0,2017,482,239,TRTS02_426_573,TRES01_below_2559,THTTP04_626_859
CL03_1268_1833,PL05_3223_4071,0,0,0,0,11,0,0,0,418,158,TRTS01_below_426,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL02_648_1691,0,0,0,0,10,0,0,0,732,374,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,4,0,0,0,233,509,0,17813,1026,415,TRTS05_925_1189,TRES07_17040_21342,THTTP04_626_859
CL07_3812_4813,PL06_4071_5255,2,0,0,0,148,2,0,234,901,411,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL03_1691_2484,4,0,0,0,97,0,0,312,499,502,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL03_1691_2484,3,0,0,0,115,367,0,23698,688,415,TRTS03_573_737,TRES08_21342_27797,THTTP03_412_626
CL09_6084_7536,PL08_7017_9947,5,0,0,0,1563,0,1309,0,1099,1337,TRTS09_2020_3101,TRES01_below_2559,THTTP07_1411_1740
CL04_1833_2430,PL03_1691_2484,5,0,0,0,655,303,0,11268,1762,897,TRTS08_1724_2020,TRES04_9486_12576,THTTP05_859_1130
CL03_1268_1833,PL04_2484_3223,7,0,0,0,754,12,0,6528,1850,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL03_1268_1833,PL02_648_1691,5,0,0,0,529,27,0,11156,2022,1017,TRTS09_2020_3101,TRES04_9486_12576,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,5,0,0,0,514,27,0,10421,2015,1017,TRTS08_1724_2020,TRES04_9486_12576,THTTP03_412_626
CL05_2430_3062,PL06_4071_5255,6,0,0,0,1690,69,0,10879,1735,1017,TRTS08_1724_2020,TRES04_9486_12576,THTTP08_1740_2111
CL01_below_535,PL01_below_648,144,0,0,1,123,26,0,0,364,263,TRTS01_below_426,TRES01_below_2559,THTTP02_177_412
CL05_2430_3062,PL05_3223_4071,6,0,0,0,1644,29,0,11679,1940,947,TRTS08_1724_2020,TRES05_12576_14735,THTTP07_1411_1740
CL04_1833_2430,PL05_3223_4071,4,0,0,0,795,324,0,41491,634,1013,TRTS03_573_737,TRES10_36658_up,THTTP05_859_1130
CL05_2430_3062,PL04_2484_3223,4,0,0,0,1373,332,0,45127,603,1013,TRTS03_573_737,TRES10_36658_up,THTTP07_1411_1740
CL04_1833_2430,PL05_3223_4071,4,0,0,0,959,391,0,41589,630,1013,TRTS03_573_737,TRES10_36658_up,THTTP06_1130_1411
CL04_1833_2430,PL04_2484_3223,4,0,0,0,1328,287,0,39919,622,1013,TRTS03_573_737,TRES10_36658_up,THTTP07_1411_1740
CL03_1268_1833,PL03_1691_2484,0,0,0,0,11,0,0,0,523,934,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL05_2430_3062,PL01_below_648,7,0,0,0,1594,590,0,41102,645,1013,TRTS03_573_737,TRES10_36658_up,THTTP09_2111_2660
CL04_1833_2430,PL05_3223_4071,4,0,0,0,758,313,0,42865,636,1013,TRTS03_573_737,TRES10_36658_up,THTTP05_859_1130
CL04_1833_2430,PL03_1691_2484,7,0,0,0,747,299,0,41589,630,1013,TRTS03_573_737,TRES10_36658_up,THTTP05_859_1130
CL05_2430_3062,PL04_2484_3223,787,0,0,0,779,328,0,41589,632,1013,TRTS03_573_737,TRES10_36658_up,THTTP08_1740_2111
CL04_1833_2430,PL04_2484_3223,4,0,0,0,1022,649,0,42947,642,1014,TRTS03_573_737,TRES10_36658_up,THTTP07_1411_1740
CL03_1268_1833,PL03_1691_2484,6,0,0,0,772,363,0,40836,634,1014,TRTS03_573_737,TRES10_36658_up,THTTP06_1130_1411
CL03_1268_1833,PL03_1691_2484,0,0,0,0,6,0,0,0,525,934,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,0,0,0,0,37,0,0,0,558,926,TRTS02_426_573,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL06_4071_5255,6,0,0,0,783,545,0,42318,627,1009,TRTS03_573_737,TRES10_36658_up,THTTP06_1130_1411
CL04_1833_2430,PL03_1691_2484,6,0,0,0,773,302,0,43517,636,1014,TRTS03_573_737,TRES10_36658_up,THTTP05_859_1130
CL04_1833_2430,PL03_1691_2484,6,0,0,0,719,306,0,43517,636,1013,TRTS03_573_737,TRES10_36658_up,THTTP05_859_1130
CL05_2430_3062,PL05_3223_4071,5,0,0,0,1581,286,0,41573,632,1013,TRTS03_573_737,TRES10_36658_up,THTTP08_1740_2111
CL10_7536_up,PL08_7017_9947,8,0,0,0,385,0,0,0,918,1417,TRTS04_737_925,TRES01_below_2559,THTTP02_177_412
CL01_below_535,PL01_below_648,7,0,0,0,1316,36,0,7134,917,1251,TRTS04_737_925,TRES03_6035_9486,THTTP06_1130_1411
CL03_1268_1833,PL02_648_1691,5,0,0,0,368,26,0,6961,945,1251,TRTS05_925_1189,TRES03_6035_9486,THTTP02_177_412
CL03_1268_1833,PL02_648_1691,7,0,0,0,382,35,0,7093,934,1251,TRTS05_925_1189,TRES03_6035_9486,THTTP03_412_626
CL09_6084_7536,PL08_7017_9947,4,0,0,0,347,0,0,0,924,1274,TRTS04_737_925,TRES01_below_2559,THTTP02_177_412
CL01_below_535,PL01_below_648,5,0,0,0,1066,508,0,0,752,1251,TRTS04_737_925,TRES01_below_2559,THTTP07_1411_1740
CL01_below_535,PL01_below_648,4,0,0,0,598,66,0,0,809,1251,TRTS04_737_925,TRES01_below_2559,THTTP04_626_859
CL04_1833_2430,PL03_1691_2484,7,0,0,0,366,19,0,7091,848,1251,TRTS04_737_925,TRES03_6035_9486,THTTP02_177_412
CL03_1268_1833,PL04_2484_3223,6,0,0,0,354,43,0,6959,912,1251,TRTS04_737_925,TRES03_6035_9486,THTTP02_177_412
CL01_below_535,PL01_below_648,9,0,0,0,5,0,0,0,860,0,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,200,0,0,0,2,0,0,0,278,0,TRTS01_below_426,TRES01_below_2559,THTTP02_177_412
CL02_535_1268,PL03_1691_2484,6,0,0,0,131,598,0,18563,323,749,TRTS01_below_426,TRES07_17040_21342,THTTP04_626_859
CL02_535_1268,PL02_648_1691,4,0,0,0,132,409,0,19505,687,407,TRTS03_573_737,TRES07_17040_21342,THTTP03_412_626
CL04_1833_2430,PL04_2484_3223,4,0,0,0,165,1,0,225,775,394,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,7,0,0,0,137,418,0,18799,881,407,TRTS04_737_925,TRES07_17040_21342,THTTP03_412_626
CL06_3062_3812,PL06_4071_5255,4,0,0,0,164,1,0,277,883,446,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL03_1691_2484,5,0,0,0,549,64,0,10551,1843,1017,TRTS08_1724_2020,TRES04_9486_12576,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,4,0,0,0,638,28,0,11775,2047,1017,TRTS09_2020_3101,TRES05_12576_14735,THTTP04_626_859
CL03_1268_1833,PL03_1691_2484,5,0,0,0,592,54,0,9836,2047,1017,TRTS09_2020_3101,TRES04_9486_12576,THTTP04_626_859
CL04_1833_2430,PL04_2484_3223,9,0,0,0,1076,72,0,10913,2047,1017,TRTS09_2020_3101,TRES04_9486_12576,THTTP06_1130_1411
CL04_1833_2430,PL03_1691_2484,8,0,0,0,698,290,0,41512,642,1013,TRTS03_573_737,TRES10_36658_up,THTTP05_859_1130
